accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-1.9580395,-1.8797572,10.164431,1.1353455,0.31124878,0.89279175
0.614452,-0.88306034,8.561907,1.2424011,1.3882294,0.79319763
0.5532944,-3.7139883,7.324514,1.0357361,0.45399475,0.92741394
-0.9814769,-2.0438938,8.979033,0.9334717,0.11576843,1.1580505
-0.51828533,-2.253077,11.987472,0.6453247,0.46943665,0.8869324
0.02858609,-2.3725739,12.537591,0.17288208,0.5045929,0.37879944
0.02288127,-2.3663075,13.695229,-0.5051575,0.82736206,0.027801514
3.5576324,-4.758521,11.393863,-1.5805511,0.6718445,-0.81481934
-2.3781917,-6.0701632,10.679769,-3.075119,0.69421387,-1.9669037
-4.0591736,-10.304788,13.007137,-1.5416718,0.88967896,-2.2433472
-0.9036751,-4.569163,13.53843,-0.75123596,2.3283234,-1.7916718
-0.2109406,-1.7752234,10.702503,-0.73365784,-0.95321655,-2.2651825
-3.1021132,-3.094927,4.055069,-1.2545776,-3.332489,-1.4555817
-3.595197,-2.6885464,0.47102132,-0.7783966,-3.0320892,-0.99432373
-2.6135924,-4.1264224,-1.295306,0.7023163,-1.0112762,-0.16235352
2.0657732,-5.320098,4.392826,1.988617,0.18927002,1.3939972
14.588426,0.7372,32.58794,-0.784256,-2.3082428,0.55137634
6.9834065,-0.7761307,4.039609,-0.28305054,0.7794342,-1.4044495
-0.71665984,-5.484943,11.241324,0.237854,0.18341064,1.3774872
-0.6853663,-6.1681237,9.391085,0.15795898,-0.35295105,-0.4281311
-6.385539,-0.8901286,5.134419,2.2075348,0.9125824,1.4445953
-0.28265643,-2.9241457,12.887594,0.94039917,-0.5734558,0.7963867
-1.9421463,-5.1230536,5.639445,0.6495819,-0.38383484,1.3812256
-1.7367741,-3.7574942,9.984643,0.8983307,0.23188782,1.3689728
1.0507599,-0.7555751,8.948369,1.2471924,0.9440155,0.782547
-1.7710698,-3.3632035,6.865324,1.2434692,0.21270752,0.82196045
-0.27384356,-3.639498,8.157386,0.90631104,0.5035248,1.1777496
1.514417,-0.21710363,10.965959,0.8253479,0.40605164,0.93273926
-0.23452958,-4.6248584,11.579757,0.40989685,0.6425476,0.66322327
2.0847354,-1.344379,12.972084,0.03918457,0.7021942,0.1843872
3.4206955,-3.8326592,12.746599,-0.80662537,0.08807373,-0.520813
-0.46439472,-5.8992624,10.366471,-2.8631287,0.48168945,-1.6649017
-5.268235,-9.594552,14.012517,-1.9816132,-0.1851654,-2.3200378
-0.37960136,-4.9718127,13.706555,-0.5642853,3.135788,-1.9195099
-0.7115124,-2.0758662,10.930989,-0.03538513,0.87210083,-2.2465363
-1.1716781,-2.798282,6.7717247,-1.1768188,-2.2938538,-1.7709045
-3.0708885,-1.1964929,0.42470616,-0.9637604,-2.8179626,-0.9245453
-3.455606,-4.465511,-1.4861512,0.41522217,-1.6674805,-0.19270325
-0.8677085,-4.2699366,2.0051165,1.5486603,-0.09089661,0.89385986
16.17462,-5.2613297,20.775808,0.43919373,-2.0696259,1.1884003
9.5778675,0.25288033,11.052841,-0.2846527,0.6302948,-1.716568
-2.999311,-7.0522375,8.654309,-0.40768433,0.54133606,0.3095703
-1.8686323,-4.464662,19.880085,0.1116333,0.41297913,-0.5900574
-10.135794,-2.0734522,-3.0904558,0.36462402,-0.007797241,0.7415314
0.91418254,-7.997955,16.912008,2.039215,1.4958191,1.5745697
-0.08882883,-2.5392265,8.456826,0.65065,-0.6400299,1.0179596
-1.2450956,-3.7254088,8.684433,0.87968445,-0.51327515,1.3023834
-0.32505733,-2.4670515,8.467693,1.255188,0.65159607,0.8368683
-1.3846245,-2.4381871,7.3018208,1.1214905,0.034805298,0.90397644
0.93178505,-4.5809984,7.9908247,0.9803467,0.59513855,1.1425934
0.43648952,-2.816203,10.742318,0.7726288,0.6164398,0.7244873
-0.92743,-1.5217016,12.303008,0.17927551,0.23188782,0.7564392
1.444541,-3.9478068,12.784039,0.0178833,1.1224518,-0.006820679
4.878996,-5.317177,12.009809,-1.3286133,0.7964783,-0.70350647
-2.0159361,-4.4977984,10.034164,-2.898819,0.7378845,-1.6478577
-3.7263415,-9.85281,13.307549,-1.5997162,0.37036133,-2.3189697
-0.20863912,-5.6097493,13.724246,-0.5727997,2.782135,-1.9711609
-0.39784202,-2.532415,9.537005,-0.3080902,0.5045929,-2.051056
-1.7145406,-2.6513422,5.9098215,-1.1949158,-2.5937347,-1.7229614
-3.1819072,-1.5970914,0.586419,-0.65589905,-2.53833,-0.9714203
-3.1650558,-4.269073,-1.698057,0.7987213,-1.3995667,-0.036117554
0.007898331,-4.9032717,3.6345596,1.7532043,-0.32151794,1.1718903
14.506344,0.2289455,28.872906,-0.046569824,-2.6256866,0.35484314
6.900402,-1.1375082,6.197008,-0.15148926,0.7618561,-1.4784851
-5.771518,-2.8376455,7.8667116,-0.39863586,0.24786377,0.3612213
0.12205982,-9.941594,19.625816,-0.3895874,-0.847229,0.09651184
-12.069494,0.37939835,-0.51072204,0.9947357,1.0265656,1.3647003
-1.4622631,-6.498843,19.161873,1.9923553,1.1655884,0.7841339
-1.1104869,-3.8473606,6.006563,0.45144653,-0.6730652,1.0925293
-2.7714617,-5.2549706,7.6271596,0.77368164,0.19992065,1.4920044
0.33324856,-0.9373652,10.046182,1.3824921,1.013794,0.7031708
-1.0737741,-1.9612645,7.414668,1.1076508,0.51364136,0.8134308
-0.98344487,-3.1535463,8.610234,0.77742004,0.4811554,1.200119
1.0704217,-1.6418419,10.981465,0.9313507,0.48008728,0.9460602
-0.71905845,-2.9829879,11.430252,0.378479,0.42523193,0.8709564
1.3743234,-1.7890818,11.85525,0.22027588,0.6894226,0.17268372
1.7540842,-5.2192245,12.263757,-0.432724,0.67770386,-0.34558105
0.059252635,-3.6857417,10.996263,-2.7006683,0.47743225,-1.3575745
-2.023828,-8.435797,13.111757,-2.5472717,0.6009979,-2.321106
-2.723651,-11.149051,12.723992,-1.2849426,1.9320526,-2.0766296
0.45270044,-1.6029898,11.832354,-0.35708618,1.4500122,-2.2923431
-0.051363945,-1.8640649,9.069742,-1.0745392,-1.5556335,-2.050003
-3.3370059,-2.0000482,3.8015788,-1.0713501,-3.044876,-1.2228241
-3.6794991,-5.002184,-1.5034693,0.24691772,-1.8517761,-0.32321167
-1.9229863,-4.046326,0.08901382,1.4772949,-0.08236694,0.5508423
14.003706,-8.206643,15.281583,1.3627777,-1.3207397,1.3481903
11.172121,0.45721006,21.427546,0.049835205,1.0452118,-1.9711609
-1.864884,-4.468124,6.275601,-0.38372803,0.87210083,-0.12452698
2.0455723,-3.0804186,16.617123,-0.05455017,0.4396057,0.5806732
-5.3094068,-5.349903,-0.6700101,0.018417358,0.21803284,0.37879944
0.49734306,-8.344062,13.890385,2.5420227,1.5938263,1.4259644
-0.27395552,-2.0453434,8.924558,0.71243286,-0.45840454,0.9891968
-1.9649774,-5.2069106,8.294417,0.9686279,0.10192871,1.2693634
-0.9063935,-2.432968,8.951416,1.2759552,0.57702637,0.74739075
-0.7177969,-1.5475869,8.109786,1.1939392,0.7863617,1.0328827
1.4717999,-3.8413415,7.0370717,1.1183014,0.03907776,1.3348846
0.79376495,-0.4026191,10.452069,1.0890045,0.1477356,1.0174255
-0.67787635,-4.574457,10.909581,0.45410156,0.43588257,0.79852295
-0.5695257,-1.1832662,12.021722,0.17874146,0.35173035,0.55244446
-1.0728245,-2.2110333,13.023806,-0.41514587,0.55093384,-0.05848694
2.555279,-5.383683,10.960086,-1.947525,0.7458801,-0.9091034
-1.480872,-6.2833037,10.250278,-3.219452,1.412735,-1.7836761
-4.152395,-9.07112,12.841781,-1.6151733,0.9386902,-2.3280334
0.891613,-3.0685434,14.358267,-0.37998962,2.1099396,-1.9844818
-0.17664951,-2.1937408,10.454141,-0.22605896,-0.48291016,-2.2326965
-2.02351,-3.300146,5.1985235,-1.0101013,-3.3921509,-1.6153717
-3.87205,-2.8424277,-0.23153242,-0.5637512,-2.9127808,-0.76368713
-2.6028984,-4.033462,-1.5646906,0.64160156,-1.1396484,-0.11920166
1.7149428,-5.4561205,4.230928,1.8634491,0.16210938,1.3215637
15.862957,-4.254683,25.78264,-0.041244507,-2.089325,0.9764252
7.477906,-0.20802808,6.019815,-0.28944397,1.1613312,-1.4523773
-0.45608625,-4.457961,14.284359,-0.29104614,0.32403564,0.7388611
2.1998506,-7.9221597,-0.6282041,-0.5930481,-1.564148,0.046447754
-11.081101,-0.48875475,2.3911128,2.4264526,1.5592041,1.51651
-1.2060736,-2.388075,13.304806,0.95584106,-0.31991577,0.6744232
-3.05303,-5.215452,5.5501738,0.68634033,-0.5191345,1.4270325
-0.9733732,-3.7695498,9.6503315,1.1518555,-0.095687866,1.0509796
-0.8898829,-1.9791743,8.14215,1.3574524,0.8529358,0.8437958
-0.35172266,-4.2177844,6.670601,1.1204376,-0.17877197,1.1212921
-1.7822682,-1.3929017,8.9411745,0.9345398,-0.08769226,1.2954712
-0.07871795,-4.992846,10.243923,0.8349457,0.86572266,0.8832092
0.43192816,-0.7649226,12.360278,0.38006592,0.61857605,0.81929016
0.046351075,-1.6692946,13.229959,-0.19250488,0.13760376,-0.14637756
2.076864,-6.331267,13.303487,-1.1618958,0.17701721,-0.7530365
-1.4952571,-8.266675,9.327315,-2.8322296,1.3445587,-1.8199005
-2.685195,-9.31177,12.36297,-1.6103668,0.99194336,-2.005783
-0.64513,-3.5921094,12.682719,-0.7629547,2.7155457,-1.8827515
-0.22965533,-2.918309,9.700024,-0.4604187,0.15892029,-2.1304321
