accelX,accelY,accelZ,gyroX,gyroY,gyroZ
6.9382677,-9.292142,12.296359,-4.047806,0.91604614,-0.02116394
-1.4558549,0.4238205,8.454396,-2.237915,-0.63656616,0.06832886
-3.0101652,-0.3818848,7.52048,-1.2418976,0.23374939,-2.3349152
-2.849193,-1.5874956,2.1575289,-1.2243195,-2.145523,-1.0038605
-0.7821586,-3.4285603,-0.25324255,-0.66825867,-0.97265625,0.88005066
3.746195,0.4873085,0.4011584,1.8319244,-1.2794647,1.1357117
27.0674,5.728368,34.48476,2.9105072,1.5434875,-0.73861694
6.1294675,-5.495941,18.881521,-0.7465515,-0.97958374,-0.1516571
2.7378924,-3.5933924,8.801091,-0.26983643,1.7810516,0.6883087
-4.691918,-3.2575564,4.2021923,1.363739,0.8207092,0.12583923
-4.0144114,-2.3525171,7.7644033,2.8045044,0.689682,-0.19372559
0.74917054,0.28284281,15.107119,1.5517578,3.335266,0.88430786
-2.0127206,-1.1365288,7.4452276,0.662796,-1.7151489,-0.027557373
1.3125412,-1.4972147,5.078612,2.4353943,-0.16358948,-0.41636658
0.22939646,-3.0212708,7.5354548,1.2279205,2.0841064,0.16313171
2.6636026,-0.76030576,9.848086,1.5943756,-0.7185974,0.6148071
0.23767507,0.83940285,11.54972,1.1789246,1.3565369,0.43423462
-0.2016663,1.0892069,13.348412,0.26971436,0.8153839,0.06086731
1.4209793,2.4125984,15.157181,-0.6810303,0.46331787,-0.76312256
-2.607638,-0.50938195,14.192838,-2.9005127,-1.0744019,-1.0827026
-1.8877884,-6.004995,16.208586,-2.5463104,-2.321289,-0.6352844
6.0576525,-7.024273,13.9937,-3.5466003,1.8875732,0.3319702
1.1275572,-0.18854082,7.7819204,-1.8986359,-1.7838593,-0.37109375
-2.7058694,-0.5525441,6.285042,-1.6051483,-0.037887573,-1.5450287
-2.6640522,-1.0891527,2.1232865,-1.4448242,-1.9361877,-0.91864014
-1.1592841,-3.3748963,1.1533842,-0.92710876,-0.8650665,0.20573425
1.0949512,-2.4909446,0.1869699,0.9062042,-0.82299805,0.9317169
18.30906,10.6868,14.853491,4.0652466,-2.211029,-0.4653778
4.500501,-0.31874013,23.13662,-1.6589508,-1.7220764,0.06298828
3.4106295,-6.142194,3.685756,0.37623596,1.7208557,0.5823059
-4.7284236,-6.455991,8.260877,1.0862427,1.088623,-0.0728302
-0.42313588,-0.87033474,6.563561,0.8636017,-0.3260498,0.35168457
-0.178962,-1.626131,14.117021,3.018631,1.9946289,0.19029236
-0.3354423,0.65838516,9.742226,0.04121399,0.76371765,0.3032074
-2.643335,-2.7997818,5.6564755,2.2292633,-1.030716,-0.25125122
3.6321926,-2.831092,7.1599565,1.5671997,1.0300293,0.085372925
-1.3328631,-1.6417072,7.59542,1.7120819,1.7165985,0.51893616
3.9270673,0.95315266,11.204512,1.4287262,-0.5556183,0.84010315
-0.8431474,2.297182,13.618272,0.6095276,1.4247131,-0.0925293
0.06487572,2.1973286,14.928425,-0.43016052,0.34506226,-0.53248596
-0.21342373,0.8585537,14.250563,-2.077591,-0.35427856,-0.9601898
-3.6486597,-5.1518955,13.612155,-2.555893,-2.2456512,-0.9330292
6.1990976,-5.1812487,15.602719,-2.8041077,0.59220886,0.5519562
-1.2662461,-6.6716447,9.960214,-2.839264,0.7573242,-0.17668152
-1.9734122,0.84015214,8.257304,-1.8826599,-0.8847809,-1.4789734
-2.560153,-2.0592928,3.7243657,-1.423523,-1.523941,-1.1918793
-0.9437269,-2.9642801,0.9456671,-1.3090057,-1.4152832,0.034240723
0.3810706,-3.3173351,-0.30559045,-0.016311646,-0.90715027,0.86886597
19.615889,11.914882,20.203096,3.3035889,-2.9348755,-0.39453125
9.770649,-0.14122534,31.15231,-1.278122,2.4798584,-0.02381897
10.21129,-2.3870354,4.541439,0.103530884,1.1227112,0.62120056
-6.443542,-6.6526628,4.533604,1.4718628,2.4537659,-0.08454895
-4.2527046,-2.3991015,9.327161,0.9908905,0.10218811,0.5871124
-1.6976485,-0.42731455,17.406813,4.039688,1.547226,-0.41636658
0.6340702,-0.40401912,8.987183,0.16265869,0.3413391,0.59776306
-2.0664191,-2.208171,5.823108,1.2247162,-2.001709,6.71E-04
3.393065,-2.4160686,6.232939,2.5776062,0.04573059,-0.24859619
-0.82564324,-1.9283242,7.5396795,1.6519012,1.7544098,0.50294495
3.5140064,0.8084285,10.861675,1.5192719,-0.7665405,0.6472931
-0.8189597,1.2519374,14.028658,0.55999756,1.5892944,0.04008484
